631	dementia observed during the last stages of severe chronic alcoholism	alcoholic dementia|alcohol amnestic disorder|Korsakoff's psychosis|Korsakoff's syndrome|Korsakov's psychosis|Korsakov's syndrome|polyneuritic psychosis
632	informal terms for a difficult situation	fix|hole|jam|mess|muddle|pickle|kettle of fish
633	your overall circumstances or condition in life (including everything that happens to you)	fortune|destiny|fate|luck|lot|circumstances|portion
634	the state of being covered with unclean things	dirt|filth|grime|soil|stain|grease|grunge
635	a confused multitude of things	clutter|jumble|muddle|fuddle|mare's nest|welter|smother
636	hagfishes as distinguished from lampreys	Myxiniformes|suborder Myxiniformes|Hyperotreta|suborder Hyperotreta|Myxinoidei|Myxinoidea|suborder Myxinoidei
637	a caustic substance produced by heating limestone	calcium hydroxide|lime|slaked lime|hydrated lime|calcium hydrate|caustic lime|lime hydrate
638	a B vitamin that is essential for cell growth and reproduction	vitamin Bc|vitamin M|folate|folic acid|folacin|pteroylglutamic acid|pteroylmonoglutamic acid
639	the time from 3,800 million years to 2,500 million years ago	Archean|Archean eon|Archean aeon|Archeozoic|Archaeozoic|Archeozoic eon|Archaeozoic aeon
640	the earliest eon in the history of the Earth from the first accretion of planetary material (around 4,600 million years ago) until the date of the oldest known 	Hadean|Hadean time|Hadean eon|Hadean aeon|Priscoan|Priscoan eon|Priscoan aeon
641	the temporal end	stopping point|finale|finis|finish|last|conclusion|close
642	common black European thrush	blackbird|merl|merle|ouzel|ousel|European blackbird|Turdus merula
643	bulky greyish-brown eagle with a short wedge-shaped white tail	ern|erne|grey sea eagle|gray sea eagle|European sea eagle|white-tailed sea eagle|Haliatus albicilla
644	an edible American clam	quahog|quahaug|hard-shell clam|hard clam|round clam|Venus mercenaria|Mercenaria mercenaria
645	large American feline resembling a lion	cougar|puma|catamount|mountain lion|painter|panther|Felis concolor
646	any of several silvery marine fishes with very flat bodies	moonfish|Atlantic moonfish|horsefish|horsehead|horse-head|dollarfish|Selene setapinnis
647	the act of putting something in working order again	repair|fix|fixing|fixture|mend|mending|reparation
648	an analgesic for mild pain but not for inflammation	acetaminophen|Datril|Tylenol|Panadol|Phenaphen|Tempra|Anacin III
649	street names for methylenedioxymethamphetamine	Adam|ecstasy|XTC|go|disco biscuit|cristal|hug drug
650	a large entrance or reception room or area	anteroom|antechamber|entrance hall|hall|foyer|lobby|vestibule
651	artillery designed to shoot upward at airplanes	antiaircraft|antiaircraft gun|flak|flack|pom-pom|ack-ack|ack-ack gun
652	cheap showy jewelry or ornament on clothing	bangle|bauble|gaud|gewgaw|novelty|fallal|trinket
653	a car that has a long body and rear door with space behind rear seat	beach wagon|station wagon|wagon|estate car|beach waggon|station waggon|waggon
654	the act of moving forward (as toward a goal)	progress|progression|procession|advance|advancement|forward motion|onward motion
655	street names for heroin	big H|hell dust|nose drops|smack|thunder|skag|scag
656	a stiff hat made of straw with a flat crown	boater|leghorn|Panama|Panama hat|sailor|skimmer|straw hat
657	a protective structure of stone or concrete	breakwater|groin|groyne|mole|bulwark|seawall|jetty
658	an unattended machine (outside some banks) that dispenses money when a personal coded card is used	cash machine|cash dispenser|automated teller machine|automatic teller machine|automated teller|automatic teller|ATM
659	(Middle Ages) flexible armor made of interlinked metal rings	chain mail|ring mail|mail|chain armor|chain armour|ring armor|ring armour
660	a journey taken for pleasure	excursion|jaunt|outing|junket|pleasure trip|expedition|sashay
661	a platform raised above the surrounding level to give prominence to the person on it	dais|podium|pulpit|rostrum|ambo|stump|soapbox
662	the insertion of a cannula or tube into a hollow body organ	cannulation|canulation|cannulization|cannulisation|canulization|canulisation|intubation
663	formalwear consisting of full evening dress for men	dress suit|full dress|tailcoat|tail coat|tails|white tie|white tie and tails
664	a jet engine in which a fan driven by a turbine provides extra air to the burner and gives extra thrust	fanjet|fan-jet|fanjet engine|turbojet|turbojet engine|turbofan|turbofan engine
665	the first or preliminary coat of paint or size applied to a surface	flat coat|ground|primer|priming|primer coat|priming coat|undercoat
666	ornamental objects of no great value	folderal|falderol|frill|gimcrackery|gimcrack|nonsense|trumpery
667	lowest support of a structure	foundation|base|fundament|foot|groundwork|substructure|understructure
668	a correctional institution used to detain persons who are in the lawful custody of the government (either accused persons awaiting trial or convicted persons se	jail|jailhouse|gaol|clink|slammer|poky|pokey
669	street names for ketamine	jet|super acid|special K|honey oil|green|cat valium|super C
670	the leaves of the shrub Catha edulis which are chewed like tobacco or used to make tea	kat|khat|qat|quat|cat|Arabian tea|African tea
671	a hospital for mentally incompetent or unbalanced person	mental hospital|psychiatric hospital|mental institution|institution|mental home|insane asylum|asylum
672	a book with paper covers	paperback book|paper-back book|paperback|softback book|softback|soft-cover book|soft-cover
673	a contraceptive in the form of a pill containing estrogen and progestin to inhibit ovulation and so prevent conception	pill|birth control pill|contraceptive pill|oral contraceptive pill|oral contraceptive|anovulatory drug|anovulant
674	a plaything consisting of a board balanced on a fulcrum	seesaw|teeter|teeter-totter|teetertotter|teeterboard|tilting board|dandle board
675	a room enclosed largely with glass and affording exposure to the sun	sun parlor|sun parlour|sun porch|sunporch|sunroom|sun lounge|solarium
676	a room or building equipped with one or more toilets	toilet|lavatory|lav|can|john|privy|bathroom
677	a drug used to reduce stress or tension without reducing mental clarity	tranquilizer|tranquillizer|tranquilliser|antianxiety agent|ataractic drug|ataractic agent|ataractic
678	a disposition to exhibit uncontrolled anger	temper|biliousness|irritability|peevishness|pettishness|snappishness|surliness
679	a blemish made by dirt	smudge|spot|blot|daub|smear|smirch|slur
680	the qualities of a hero or heroine	heroism|gallantry|valor|valour|valorousness|valiance|valiancy
681	the trait of resolutely controlling your own behavior	self-control|self-possession|possession|willpower|will power|self-command|self-will
682	persistent determination	doggedness|perseverance|persistence|persistency|tenacity|tenaciousness|pertinacity
683	the trait of being rude and impertinent	crust|gall|impertinence|impudence|insolence|cheekiness|freshness
684	having the character of a loud deep sound	plangency|resonance|reverberance|ringing|sonorousness|sonority|vibrancy
685	a tart spicy quality	nip|piquance|piquancy|piquantness|tang|tanginess|zest
686	the property of being wild or turbulent	ferocity|fierceness|furiousness|fury|vehemence|violence|wildness
687	the quality of being meager	meagerness|meagreness|leanness|poorness|scantiness|scantness|exiguity
688	the arch of bone beneath the eye that forms the prominence of the cheek	cheekbone|zygomatic bone|zygomatic|malar|malar bone|jugal bone|os zygomaticum
689	a hormone produced by the anterior pituitary gland that stimulates the adrenal cortex	adrenocorticotropic hormone|adrenocorticotrophic hormone|ACTH|adrenocorticotropin|adrenocorticotrophin|corticotropin|corticotrophin
690	a hormone produced by the anterior pituitary gland	somatotropin|somatotrophin|somatotropic hormone|somatotrophic hormone|STH|human growth hormone|growth hormone
691	blood cells that engulf and digest bacteria and fungi	leukocyte|leucocyte|white blood cell|white cell|white blood corpuscle|white corpuscle|WBC
692	a mixed nerve that supplies the pharynx and larynx and lungs and heart and esophagus and stomach and most of the abdominal viscera	vagus|vagus nerve|nervus vagus|pneumogastric|pneumogastric nerve|tenth cranial nerve|wandering nerve
693	the fissure between the labia majora	pudendal cleft|urogenital cleft|rima pudendi|rima vulvae|pudendal cleavage|pudendal slit|vulvar slit
694	obscene terms for penis	cock|prick|dick|shaft|pecker|tool|putz
695	the human face (`kisser' and `smiler' and `mug' are informal terms for `face' and `phiz' is British)	countenance|physiognomy|phiz|visage|kisser|smiler|mug
696	shrewdness as demonstrated by being skilled in deception	craft|craftiness|cunning|foxiness|guile|slyness|wiliness
697	the ability to feel movements of the limbs and body	kinesthesis|kinaesthesis|kinesthesia|kinaesthesia|kinesthetics|muscle sense|sense of movement
698	confusion resulting from failure to understand	bewilderment|obfuscation|puzzlement|befuddlement|mystification|bafflement|bemusement
699	something or someone that causes trouble	annoyance|bother|botheration|pain|infliction|pain in the neck|pain in the ass
700	a plan for setting aside money to be spent after retirement	pension plan|pension account|retirement plan|retirement savings plan|retirement savings account|retirement account|retirement program
701	profound scholarly knowledge	eruditeness|erudition|learnedness|learning|scholarship|encyclopedism|encyclopaedism
702	obscene words for unacceptable behavior	bullshit|bull|Irish bull|horseshit|shit|crap|dogshit
703	a severe scolding	castigation|earful|bawling out|chewing out|upbraiding|going-over|dressing down
704	verbal misrepresentation intended to take advantage of you in some way	trickery|hocus-pocus|slickness|hanky panky|jiggery-pokery|skulduggery|skullduggery
705	a short note recognizing a source of information or of a quoted passage	citation|cite|acknowledgment|credit|reference|mention|quotation
706	an aggressive remark directed at a person like a missile and intended to have a telling effect	shot|shaft|slam|dig|barb|jibe|gibe
707	a joke that seems extremely funny	belly laugh|sidesplitter|howler|thigh-slapper|scream|wow|riot
708	a message expressing an opinion based on incomplete evidence	guess|conjecture|supposition|surmise|surmisal|speculation|hypothesis
709	surgical interruption of nerve tracts to and from the frontal lobe of the brain	lobotomy|leukotomy|leucotomy|prefrontal lobotomy|prefrontal leukotomy|prefrontal leucotomy|frontal lobotomy
710	a failure to maintain a higher state	backsliding|lapse|lapsing|relapse|relapsing|reversion|reverting
711	any of the forms of Chinese spoken in Fukien province	Min|Min dialect|Fukien|Fukkianese|Hokkianese|Amoy|Taiwanese
712	a succession of notes forming a distinctive sequence	tune|melody|air|strain|melodic line|line|melodic phrase
713	(language) communication by word of mouth	speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication
714	profane or obscene expression usually of surprise or anger	curse|curse word|expletive|oath|swearing|swearword|cuss
715	a characteristic language of a particular group (as among thieves)	slang|cant|jargon|lingo|argot|patois|vernacular
716	a quarrel about petty points	bicker|bickering|spat|tiff|squabble|pettifoggery|fuss
717	a quick reply to a question or remark (especially a witty or critical one)	rejoinder|retort|return|riposte|replication|comeback|counter
718	a graphic or vivid verbal description	word picture|word-painting|delineation|depiction|picture|characterization|characterisation
719	an instance of boastful talk	brag|bragging|crow|crowing|vaporing|line-shooting|gasconade
720	a verbalization that encourages you to attempt something	goad|goading|prod|prodding|urging|spur|spurring
721	euphemistic expressions for death	passing|loss|departure|exit|expiration|going|release
722	a loud resonant repeating noise	clang|clangor|clangour|clangoring|clank|clash|crash
